,prefix,input_text,target_text
4297,DART,"Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" && All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | state | Karnataka","The Acharya Institute of Technology is located in the state of Karnataka and is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
4298,DART,"Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" && All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | state | Karnataka","Located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, the campus of the Acharya Institute of Technology is in the state of Karnataka. The institute is affiliated with the Visvesvaraya Technological University. It was given Technical Campus status by the Mumbai based All India Council for Technical Education."
4299,DART,"Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" && All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | state | Karnataka","Located in the state of Karnataka, the Acharya Institute of Technology is based at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. It is affiliated with Visvesvaraya Technological University and was given Technical Campus status by the All India Council for Technical Education, based in Mumbai."
4300,DART,MotorSport_Vision | foundingYear | 2004-01-01 && MotorSport_Vision | foundingYear | 2004,MotorSport Vision was founded in the year 2004.
4301,DART,MotorSport_Vision | foundingYear | 2004-01-01 && MotorSport_Vision | foundingYear | 2004,Motorsport vision was founded in 2004.
4302,DART,Max_Benedict | activeYearsStartYear | 1947-01-01 && Max_Benedict | activeYearsStartYear | 1947-01-01,Max Benedict began his career in 1947.
4303,DART,Max_Benedict | activeYearsStartYear | 1947-01-01 && Max_Benedict | activeYearsStartYear | 1947-01-01,Max Benedict started his professional activities from the year 1947.
4304,DART,Max_Benedict | activeYearsStartYear | 1947-01-01 && Max_Benedict | activeYearsStartYear | 1947-01-01,Max Benedict has been active professionally since 1947.
4305,DART,John_Mills | spouse | Mary_Hayley_Bell && John_Mills | spouse | Mary_Hayley_Bell,John Mills is the spouse of Mary Hayley Bell.
4306,DART,John_Mills | spouse | Mary_Hayley_Bell && John_Mills | spouse | Mary_Hayley_Bell,John Mills is Mary Hayley Bell's spouse.
4307,DART,John_Mills | spouse | Mary_Hayley_Bell && John_Mills | spouse | Mary_Hayley_Bell,John Mills was married to Mary Hayley Bell.
4308,DART,Darinka_Dentcheva | field | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming && Darinka_Dentcheva | professionalField | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming,"Darinka Dentcheva's professional field is Mathematical optimization, particularly with stochastic programming."
4309,DART,Darinka_Dentcheva | field | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming && Darinka_Dentcheva | professionalField | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming,"Darinka Dentcheva was a mathematical optimization professional, and known for Stochastic programming."
4310,DART,Darinka_Dentcheva | field | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming && Darinka_Dentcheva | professionalField | Mathematical_optimization && Darinka_Dentcheva | knownFor | Stochastic_programming,Darinka Dentcheva is a mathematician working in the field of mathematical optimization who is known for her work with stochastic programming.
4311,DART,"Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Bangalore | founder | Kempe_Gowda_I && Acharya_Institute_of_Technology | city | Bangalore && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700","The Acharya Institute of Technology is in Bangalore (which was founded by Kempe Gowda I); the address of the campus is as follows: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. The All India Council for Technical Education, which is located in Mumbai, gave the Acharya Institute of Technology the status of 'Technical Campus'. There are around 700 postgraduate students at the Acharya Institute of Technology, lead by Dr. G.P. Prabhukumar, who is the institute's director."
4312,DART,"Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Bangalore | founder | Kempe_Gowda_I && Acharya_Institute_of_Technology | city | Bangalore && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700","The Acharya Institute of Technology is run by its director Dr. G.P. Prabhukumar, it has 700 post graduate students and is based in Bangalore a city founded by Kempe Gowda I. It was granted Technical Campus status by the All India Council for Technical Education which is located in Mumbai. The address for the campus is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
4313,DART,"Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Bangalore | founder | Kempe_Gowda_I && Acharya_Institute_of_Technology | city | Bangalore && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education && Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700","Acharya Institute of Technology, director Dr. G.P. Prabhukumar, has around 700 postgraduate students. Located in Bangalore, founded by Kempe Gowda I, in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, it was given the Technical Campus status by the All India Council for Technical Education, based in Mumbai."
4314,DART,"Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 8.754E8 && Trane | netIncome | 556300000 && Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 875400000","Trane, a company founded in LaCrosse, Wisconsin, has an operating income of $875.4 million and a net income of $556 million."
4315,DART,"Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 8.754E8 && Trane | netIncome | 556300000 && Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 875400000","Trane was founded in La Crosse, Wisconsin, bringing in a net income of $556,300,000 but an operating income of $875,400,000."
4316,DART,"Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 8.754E8 && Trane | netIncome | 556300000 && Trane | foundationPlace | La_Crosse,_Wisconsin && Trane | operatingIncome | 875400000","Trane, which was founded in La Crosse, Wisconsin, has a net income of $556,300,000 and an operating income of $875,400,000."
4317,DART,Mexico | currency | Mexican_peso && Mexico | demonym | Mexicans && Bionico | ingredient | Granola && Bionico | region | Jalisco && Bionico | country | Mexico,The currency of Mexico is the peso and the local people are called Mexicans. In Mexico there is a region called Jalisco which makes a dessert called bionico that requires granola as one of its ingredients.
4318,DART,Mexico | currency | Mexican_peso && Mexico | demonym | Mexicans && Bionico | ingredient | Granola && Bionico | region | Jalisco && Bionico | country | Mexico,Bionico (made from Granola) is a food from the region Jalisco in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.
4319,DART,Bionico | country | Mexico && Mexico | leaderName | Enrique_Peña_Nieto && Bionico | course | Dessert && Bionico | country | Mexico && Mexico | leader | Enrique_Peña_Nieto,Bionico is a dessert food found in Mexico where Enrique Pena Nieto is the leader.
4320,DART,Bionico | country | Mexico && Mexico | leaderName | Enrique_Peña_Nieto && Bionico | course | Dessert && Bionico | country | Mexico && Mexico | leader | Enrique_Peña_Nieto,Bionico is a dessert found in Mexico which is led by Enrique Pena Nieto.
4321,DART,Bionico | country | Mexico && Mexico | leaderName | Enrique_Peña_Nieto && Bionico | course | Dessert && Bionico | country | Mexico && Mexico | leader | Enrique_Peña_Nieto,"A dessert found in Mexico, a country led by Enrique Peña Nieto, is Bionico."
4322,DART,Lady_Anne_Monson | deathDate | 1776-01-01 && Lady_Anne_Monson | deathDate | 1776-02-18 && Lady_Anne_Monson | deathDate | 1776-02-18,"Lady Anne Monson died on February 18, 1776."
4323,DART,Lady_Anne_Monson | deathDate | 1776-01-01 && Lady_Anne_Monson | deathDate | 1776-02-18 && Lady_Anne_Monson | deathDate | 1776-02-18,Lady Anne Monson died on 1776-02-18.
4324,DART,Lady_Anne_Monson | deathDate | 1776-01-01 && Lady_Anne_Monson | deathDate | 1776-02-18 && Lady_Anne_Monson | deathDate | 1776-02-18,"Lady Anne Monson died on February 18th, 1776."
4325,DART,Bananaman | starring | Graeme_Garden && BBC | city | Broadcasting_House && Bananaman | creator | Steve_Bright && Bananaman | broadcastedBy | BBC && Bananaman | starring | Graeme_Garden,Steve Bright crested Bananaman which was starred in by Graeme Garden. Bananaman was broadcast on the BBC which is based at Broadcasting House in London.
4326,DART,Bananaman | starring | Graeme_Garden && BBC | city | Broadcasting_House && Bananaman | creator | Steve_Bright && Bananaman | broadcastedBy | BBC && Bananaman | starring | Graeme_Garden,"Graeme Garden starred in the TV show Bananaman, which was created by Steve Bright and shown on the BBC which is a broadcaster based at Broadcasting House in London."
4327,DART,Bananaman | starring | Graeme_Garden && BBC | city | Broadcasting_House && Bananaman | creator | Steve_Bright && Bananaman | broadcastedBy | BBC && Bananaman | starring | Graeme_Garden,"The location of the BBC, which broadcasts Bananaman, is Broadcasting House in London. The creator of Bananaman is Steve Bright and one of its stars was Graeme Garden."
4328,DART,University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France && University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France,The University of Burgundy is located in the city of Dijon in France.
4329,DART,University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France && University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France,"The University of Burgundy is located in Dijon, France."
4330,DART,University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France && University_of_Burgundy | city | Dijon && University_of_Burgundy | country | France,"The University of Burgundy is located in the city of Dijon,France."
4331,DART,"All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | country | ""India"" && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education","Acharya Institute of Technology was given the 'Technical Campus' status by All India Council for Technical Education located in Mumbai which is affiliated with the Visvesvaraya Technological University. Acharya Institute of Technology's director is Dr. G. P. Prabhukumar which is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, India."
4332,DART,"All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | country | ""India"" && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education","The All India Council for Technical Education in Mumbai proudly bestowed its Technical Campus status to the Acharya Institute of Technology, directed by Dr. G. Prabhukumar. This institute is affiliated with the Visvesvaraya Technological University, and located at the campus address of Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, India."
4333,DART,"All_India_Council_for_Technical_Education | location | Mumbai && Acharya_Institute_of_Technology | director | ""Dr. G. P. Prabhukumar"" && Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University && Acharya_Institute_of_Technology | country | ""India"" && Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education","Located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, the Acharya Institute of Technology is in India and was granted Technical Campus status by the Mumbai based All India Council for Technical Education. Its director is Dr. G. P. Prabhukumar and it is affiliated with Visvesvaraya Technological University."
